"x","y","X","N","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An","Labels","Zone"
443.5,224.5,137944,2,5352,4033,9,33,19,47,5,402,6277,64,82.2796854696911,"SK394CZone4a",1
443.5,225.5,137444,2,5108,3886,5,39,25,52,6,527,6635,44,79.3013839984361,"SK394CZone4a",1
443.5,226.5,136944,2,5130,3994,2,34,18,47,7,471,6456,43,81.4895238548683,"SK394CZone4a",1
443.5,227.5,136444,2,4937,3968,3,41,28,41,5,497,6654,56,80.9627494449865,"SK394CZone4a",1
443.5,228.5,135944,2,5254,3969,5,53,21,53,9,476,6352,61,80.9830099992127,"SK394CZone4a",1
443.5,229.5,135444,2,5379,4235,10,45,25,42,7,318,6098,44,86.3723174233884,"SK394CZone4a",1
443.5,230.5,134944,2,5229,4185,10,49,21,49,9,408,6378,49,85.3592897120772,"SK394CZone4a",1
443.5,231.5,134444,2,5238,4025,3,39,22,38,9,443,6423,51,82.1176010358813,"SK394CZone4a",1
443.5,232.5,133944,2,5345,4223,4,36,17,38,13,387,6339,34,86.1291907726737,"SK394CZone4a",1
443.5,233.5,133444,2,5223,3842,8,46,12,51,8,483,6591,39,78.4099196124822,"SK394CZone4a",1
443.5,234.5,132944,2,5251,4010,6,52,17,45,5,491,6596,47,81.8136927224879,"SK394CZone4a",1
443.5,235.5,132444,2,5114,4002,6,39,16,44,4,495,6543,48,81.6516082886781,"SK394CZone4a",1
443.5,236.5,131944,2,5084,4114,11,44,21,41,11,487,6355,45,83.9207903620153,"SK394CZone4a",1
444.5,213.5,143445,2,5302,4159,5,31,24,49,3,402,6426,43,84.8325153021953,"SK394CZone4a",1
444.5,214.5,142945,2,5363,3917,4,51,14,53,5,514,6593,55,79.929461179449,"SK394CZone4a",1
444.5,215.5,142445,2,5215,3951,6,49,25,41,5,426,6587,47,80.6183200231407,"SK394CZone4a",1
444.5,216.5,141945,2,5400,4312,7,37,22,40,7,367,6309,48,87.9323800988077,"SK394CZone4b",6
444.5,217.5,141445,2,5447,4248,1,42,24,48,8,379,6332,48,86.6357046283293,"SK394CZone4b",6
444.5,218.5,140945,2,5442,4308,7,36,13,43,6,350,6274,55,87.8513378819028,"SK394CZone4b",6
444.5,219.5,140445,2,5393,4233,10,26,20,44,4,319,6220,38,86.331796314936,"SK394CZone4b",6
444.5,220.5,139945,2,5125,4127,5,36,22,43,10,353,6208,55,84.1841775669562,"SK394CZone4b",6
444.5,221.5,139445,2,5258,4211,8,41,19,40,13,373,6378,48,85.886064121959,"SK394CZone4b",6
444.5,222.5,138945,2,5362,4162,4,32,18,34,10,417,6649,44,84.893296964874,"SK394CZone4b",6
444.5,223.5,138445,2,5209,4063,7,47,19,42,10,350,6365,53,82.8875020964778,"SK394CZone4a",1
444.5,224.5,137945,2,5267,3981,13,55,20,44,10,484,6436,49,81.2261366499274,"SK394CZone4a",1
444.5,225.5,137445,2,5425,4279,2,34,20,48,9,333,6406,42,87.2637818093423,"SK394CZone4a",1
444.5,226.5,136945,2,5158,4200,6,43,14,49,10,343,6230,50,85.6631980254705,"SK394CZone4a",1
444.5,229.5,135445,2,5368,4268,7,37,28,37,10,285,5944,61,87.0409157128538,"SK394CZone4a",1
444.5,230.5,134945,2,5227,4165,6,46,24,38,4,369,6364,38,84.9540786275527,"SK394CZone4a",1
444.5,231.5,134445,2,5416,4161,11,35,20,41,7,385,6360,54,84.8730364106478,"SK394CZone4a",1
444.5,232.5,133945,2,5312,4186,5,35,17,49,10,360,6307,50,85.3795502663034,"SK394CZone4a",1
444.5,233.5,133445,2,5132,3728,5,43,23,45,10,631,6581,68,76.1002164306926,"SK394CZone4a",1
444.5,234.5,132945,2,5146,3851,6,43,15,40,7,565,6589,51,78.5922646005182,"SK394CZone4a",1
444.5,235.5,132445,2,5240,3954,3,25,18,47,7,508,6705,48,80.6791016858193,"SK394CZone4a",1
444.5,236.5,131945,2,5256,3927,3,36,31,42,7,520,6520,49,80.1320667217113,"SK394CZone4a",1
445.5,213.5,143446,2,5285,4109,4,39,17,32,12,415,6481,46,83.8194875908841,"SK394CZone4a",1
445.5,214.5,142946,2,5229,3970,6,44,19,55,12,511,6517,49,81.0032705534389,"SK394CZone4a",1
445.5,215.5,142446,2,5350,4311,5,45,24,31,8,307,6353,53,87.9121195445815,"SK394CZone4b",6
445.5,216.5,141946,2,5399,4272,5,32,21,41,11,340,6413,58,87.1219579297587,"SK394CZone4b",6
445.5,217.5,141446,2,5384,4214,4,47,20,45,4,311,6341,38,85.9468457846377,"SK394CZone4b",6
445.5,218.5,140946,2,5201,4227,10,29,18,46,8,353,6279,54,86.2102329895786,"SK394CZone4b",6
445.5,219.5,140446,2,5169,4035,6,35,20,33,8,343,6049,48,82.3202065781435,"SK394CZone4b",6
445.5,220.5,139946,2,5325,4196,6,37,16,35,9,371,6414,58,85.5821558085656,"SK394CZone4b",6
445.5,221.5,139446,2,5254,3887,7,38,30,40,7,474,6545,47,79.3216445526623,"SK394CZone4b",6
445.5,222.5,138946,2,5268,3897,3,47,24,38,5,445,6492,54,79.5242500949246,"SK394CZone4b",6
445.5,223.5,138446,2,5288,4129,6,47,15,49,9,424,6423,57,84.2246986754086,"SK394CZone4a",1
445.5,224.5,137946,2,5388,4246,6,35,24,38,8,357,6269,48,86.5951835198769,"SK394CZone4b",6
445.5,225.5,137446,2,5307,4215,4,45,17,36,8,321,6386,45,85.9671063388639,"SK394CZone4b",6
445.5,226.5,136946,2,5450,4108,7,35,12,32,5,354,6388,39,83.7992270366579,"SK394CZone4b",6
445.5,227.5,136446,2,5326,4157,14,40,21,40,3,396,6306,50,84.7919941937429,"SK394CZone4a",1
445.5,228.5,135946,2,5379,4139,1,37,20,49,8,385,6314,53,84.4273042176709,"SK394CZone4a",1
445.5,229.5,135446,2,5080,3791,5,40,21,42,5,550,6614,57,77.3766313469448,"SK394CZone4a",1
445.5,230.5,134946,2,5261,3979,4,38,21,28,7,498,6550,42,81.185615541475,"SK394CZone4a",1
445.5,231.5,134446,2,5182,4079,6,38,23,41,5,453,6358,48,83.2116709640974,"SK394CZone4a",1
445.5,232.5,133946,2,5382,4207,7,51,12,40,6,300,6285,34,85.8050219050541,"SK394CZone4a",1
445.5,233.5,133446,2,5415,4239,3,54,21,47,14,336,6290,52,86.4533596402933,"SK394CZone4a",1
445.5,234.5,132946,2,5236,3820,3,30,16,55,10,500,6496,31,77.9641874195053,"SK394CZone4a",1
445.5,235.5,132446,2,5298,3901,3,41,25,34,13,528,6569,59,79.6052923118295,"SK394CZone4a",1
445.5,236.5,131946,2,5158,3925,4,44,20,43,9,572,6496,42,80.0915456132588,"SK394CZone4a",1
446.5,213.5,143447,2,5260,3872,9,43,17,50,5,553,6512,45,79.0177362392689,"SK394CZone4a",1
446.5,214.5,142947,2,5387,4412,5,41,20,39,10,326,6268,41,89.9584355214301,"SK394CZone4b",6
446.5,215.5,142447,2,5385,4348,4,37,17,31,6,328,6213,43,88.6617600509518,"SK394CZone4b",6
446.5,216.5,141947,2,5468,4251,5,29,16,35,5,295,6438,72,86.696486291008,"SK394CZone4b",6
446.5,217.5,141447,2,5383,4281,5,47,18,49,8,324,6267,45,87.3043029177947,"SK394CZone4b",6
446.5,218.5,140947,2,5422,4272,3,41,23,46,12,355,6390,43,87.1219579297587,"SK394CZone4b",6
446.5,219.5,140447,2,5287,4250,9,37,22,41,5,330,6399,51,86.6762257367818,"SK394CZone4b",6
446.5,220.5,139947,2,5378,4245,6,42,22,44,6,361,6494,38,86.5749229656506,"SK394CZone4b",6
446.5,221.5,139447,2,5097,3869,3,48,20,54,8,451,6144,52,78.9569545765903,"SK394CZone4b",6
446.5,222.5,138947,2,5241,3973,6,37,31,49,4,393,6217,48,81.0640522161176,"SK394CZone4b",6
446.5,223.5,138447,2,5317,3994,4,28,25,40,8,490,6535,29,81.4895238548683,"SK394CZone4b",6
446.5,224.5,137947,2,5437,4253,8,45,21,41,8,367,6359,40,86.7370073994604,"SK394CZone4b",6
446.5,225.5,137447,2,5333,4293,4,37,19,44,8,311,6224,39,87.5474295685094,"SK394CZone4b",6
446.5,226.5,136947,2,5383,4299,9,24,21,34,5,363,6358,41,87.6689928938668,"SK394CZone4b",6
446.5,227.5,136447,2,5362,4248,5,37,16,45,2,366,6285,42,86.6357046283293,"SK394CZone4b",6
446.5,228.5,135947,2,5402,4175,3,45,12,51,9,367,6379,46,85.1566841698149,"SK394CZone4a",1
446.5,229.5,135447,2,5086,3834,4,50,24,52,10,530,6742,43,78.2478351786724,"SK394CZone4a",1
446.5,230.5,134947,2,5177,3787,5,38,20,35,10,460,6496,52,77.2955891300399,"SK394CZone4a",1
446.5,231.5,134447,2,5317,3980,5,36,14,31,5,402,6468,79,81.2058760957012,"SK394CZone4a",1
446.5,232.5,133947,2,5323,4299,6,37,15,39,3,361,6282,48,87.6689928938668,"SK394CZone4a",1
446.5,233.5,133447,2,5469,4191,6,50,15,40,8,363,6387,52,85.4808530374345,"SK394CZone4a",1
446.5,234.5,132947,2,5200,4150,4,31,28,38,5,401,6378,45,84.6501703141593,"SK394CZone4a",1
447.5,212.5,143948,2,5109,3787,4,51,20,42,5,439,6233,43,77.2955891300399,"SK394CZone4a",1
447.5,213.5,143448,2,5372,4280,3,47,22,37,8,357,6322,60,87.2840423635685,"SK394CZone4b",6
447.5,214.5,142948,2,5438,4260,3,42,14,38,6,309,6251,39,86.878831279044,"SK394CZone4b",6
447.5,215.5,142448,2,5333,4321,2,47,26,32,11,335,6276,25,88.1147250868437,"SK394CZone4b",6
447.5,216.5,141948,2,5335,4123,9,51,15,37,7,328,6230,48,84.1031353500513,"SK394CZone4b",6
447.5,217.5,141448,2,5276,4179,4,42,14,56,12,345,6293,38,85.2377263867198,"SK394CZone4b",6
447.5,218.5,140948,2,5379,4255,10,38,20,32,5,349,6245,46,86.7775285079129,"SK394CZone4b",6
447.5,219.5,140448,2,5414,4210,8,48,22,44,3,310,6382,45,85.8658035677328,"SK394CZone4b",6
447.5,220.5,139948,2,5067,4025,1,39,24,44,5,374,6088,51,82.1176010358813,"SK394CZone4b",6
447.5,221.5,139448,2,5211,3791,5,39,28,51,9,541,6633,53,77.3766313469448,"SK394CZone4b",6
447.5,222.5,138948,2,5353,3956,4,31,26,34,5,484,6632,52,80.7196227942718,"SK394CZone4b",6
447.5,223.5,138448,2,5049,4046,8,43,24,47,8,383,6198,47,82.543072674632,"SK394CZone4b",6
447.5,224.5,137948,2,5209,4218,8,51,24,49,7,315,6211,51,86.0278880015426,"SK394CZone4b",6
447.5,225.5,137448,2,5411,4161,6,39,22,41,10,321,6224,41,84.8730364106478,"SK394CZone4b",6
447.5,226.5,136948,2,5385,4011,4,48,20,36,5,376,6411,55,81.8339532767141,"SK394CZone4a",1
447.5,227.5,136448,2,5203,4080,4,40,22,40,8,369,6184,43,83.2319315183236,"SK394CZone4a",1
447.5,228.5,135948,2,5324,4077,5,42,23,41,7,399,6363,38,83.1711498556449,"SK394CZone4a",1
447.5,229.5,135448,2,5030,3673,7,40,16,55,9,610,6631,34,74.9858859482503,"SK394CZone4a",1
447.5,230.5,134948,2,5190,3972,6,40,17,36,9,466,6570,55,81.0437916618914,"SK394CZone4a",1
447.5,231.5,134448,2,5150,3930,5,41,24,42,9,521,6494,45,80.19284838439,"SK394CZone4a",1
447.5,232.5,133948,2,5157,4192,6,39,23,34,10,390,6312,47,85.5011135916608,"SK394CZone4a",1
447.5,233.5,133448,2,5274,4122,7,38,25,39,4,377,6310,52,84.082874795825,"SK394CZone4a",1
447.5,234.5,132948,2,5318,4061,5,40,20,42,4,311,6162,51,82.8469809880254,"SK394CZone4a",1
448.5,212.5,143949,2,5062,3837,7,55,37,55,8,382,6262,49,78.3086168413511,"SK394CZone4a",1
448.5,213.5,143449,2,5437,4277,3,38,10,44,2,283,6269,48,87.2232607008898,"SK394CZone4b",6
448.5,214.5,142949,2,5420,4317,5,37,19,43,8,328,6364,56,88.0336828699388,"SK394CZone4b",6
448.5,215.5,142449,2,5371,4270,6,36,15,43,7,339,6486,42,87.0814368213063,"SK394CZone4b",6
448.5,216.5,141949,2,5279,4120,4,56,18,35,4,373,6307,65,84.0423536873726,"SK394CZone4b",6
448.5,217.5,141449,2,5400,4289,4,50,15,42,7,350,6415,45,87.4663873516045,"SK394CZone4b",6
448.5,218.5,140949,2,5520,4161,2,36,24,44,9,319,6212,43,84.8730364106478,"SK394CZone4b",6
448.5,219.5,140449,2,5334,4267,8,39,17,35,6,335,6173,42,87.0206551586276,"SK394CZone4b",6
448.5,220.5,139949,2,5208,4170,8,45,19,41,8,298,6318,47,85.0553813986838,"SK394CZone4b",6
448.5,221.5,139449,2,5326,4334,3,38,21,45,5,303,6257,57,88.3781122917846,"SK394CZone4b",6
448.5,222.5,138949,2,5332,4171,7,35,15,47,9,340,6266,39,85.07564195291,"SK394CZone4b",6
448.5,223.5,138449,2,5465,4225,8,48,12,38,11,364,6421,41,86.1697118811262,"SK394CZone4b",6
448.5,224.5,137949,2,5152,4235,5,41,13,47,5,396,6357,43,86.3723174233884,"SK394CZone4b",6
448.5,225.5,137449,2,5363,4113,5,36,19,41,5,335,6251,64,83.900529807789,"SK394CZone4b",6
448.5,226.5,136949,2,5367,4115,3,36,26,44,8,449,6508,44,83.9410509162415,"SK394CZone4b",6
448.5,229.5,135449,2,5234,3954,7,45,16,51,5,531,6715,44,80.6791016858193,"SK394CZone4a",1
448.5,230.5,134949,2,5164,3977,6,37,15,40,4,497,6616,45,81.1450944330225,"SK394CZone4a",1
448.5,231.5,134449,2,5461,4127,8,36,18,37,6,364,6419,51,84.1841775669562,"SK394CZone4a",1
448.5,232.5,133949,2,5346,4128,11,34,19,45,7,350,6237,46,84.2044381211824,"SK394CZone4a",1
448.5,233.5,133449,2,5369,4056,8,39,15,48,6,423,6477,48,82.7456782168942,"SK394CZone4a",1
448.5,234.5,132949,2,5098,3851,5,38,22,43,10,566,6569,43,78.5922646005182,"SK394CZone4a",1
448.5,235.5,132449,2,5046,3717,5,65,19,88,6,524,6559,53,75.8773503342042,"SK394CZone4a",1
449.5,212.5,143950,2,5426,4041,5,56,24,50,5,361,6373,50,82.4417699035009,"SK394CZone4b",6
449.5,213.5,143450,2,5402,4350,9,45,19,42,5,300,6262,39,88.7022811594042,"SK394CZone4b",6
449.5,214.5,142950,2,5439,4322,5,45,14,39,5,327,6380,47,88.1349856410699,"SK394CZone4b",6
449.5,215.5,142450,2,5398,4281,6,43,21,44,10,357,6321,37,87.3043029177947,"SK394CZone4b",6
449.5,216.5,141950,2,5299,4277,5,36,17,29,10,297,6181,44,87.2232607008898,"SK394CZone4b",6
449.5,217.5,141450,2,5340,4142,4,45,13,41,6,376,6384,40,84.4880858803495,"SK394CZone4b",6
449.5,218.5,140950,2,5336,4234,5,30,14,36,9,344,6431,40,86.3520568691622,"SK394CZone4b",6
449.5,219.5,140450,2,5277,4248,6,39,18,37,11,355,6055,38,86.6357046283293,"SK394CZone4b",6
449.5,220.5,139950,2,5394,4403,7,40,17,37,9,279,6269,43,89.7760905333941,"SK394CZone4b",6
449.5,221.5,139450,2,5508,4300,5,46,15,37,13,282,6171,47,87.689253448093,"SK394CZone4b",6
449.5,222.5,138950,2,5381,4268,9,34,18,37,6,314,6338,51,87.0409157128538,"SK394CZone4b",6
449.5,223.5,138450,2,5295,4217,6,60,15,49,11,352,6285,57,86.0076274473164,"SK394CZone4b",6
449.5,224.5,137950,2,5353,4217,6,50,23,35,10,326,6296,40,86.0076274473164,"SK394CZone4b",6
449.5,225.5,137450,2,5239,4280,8,44,19,40,6,378,6291,49,87.2840423635685,"SK394CZone4b",6
449.5,226.5,136950,2,5349,4258,4,48,24,30,4,318,6159,46,86.8383101705916,"SK394CZone4b",6
449.5,227.5,136450,2,5256,4216,0,44,17,49,5,386,6377,38,85.9873668930901,"SK394CZone4b",6
449.5,228.5,135950,2,5246,4059,5,43,18,38,6,472,6522,43,82.8064598795729,"SK394CZone4a",1
449.5,229.5,135450,2,5323,4014,1,43,16,32,9,464,6420,37,81.8947349393928,"SK394CZone4a",1
449.5,230.5,134950,2,5237,4099,6,31,26,39,3,447,6415,44,83.6168820486219,"SK394CZone4a",1
449.5,231.5,134450,2,5356,4013,7,42,26,50,11,422,6242,38,81.8744743851666,"SK394CZone4a",1
449.5,232.5,133950,2,5097,3790,6,46,19,63,7,532,6613,50,77.3563707927186,"SK394CZone4a",1
449.5,233.5,133450,2,5207,3957,4,41,23,47,11,583,6617,40,80.739883348498,"SK394CZone4a",1
449.5,234.5,132950,2,5147,3913,6,49,18,51,10,612,6702,46,79.8484189625441,"SK394CZone4a",1
449.5,235.5,132450,2,5090,3859,7,54,23,44,6,573,6763,55,78.754349034328,"SK394CZone4a",1
450.5,213.5,143451,2,5454,4275,4,33,19,48,6,358,6294,61,87.1827395924374,"SK394CZone4b",6
450.5,214.5,142951,2,5381,4252,5,38,26,31,7,355,6332,50,86.7167468452342,"SK394CZone4b",6
450.5,215.5,142451,2,5422,4219,3,29,21,30,6,360,6405,45,86.0481485557688,"SK394CZone4b",6
450.5,216.5,141951,2,5292,4303,6,46,24,29,8,343,6453,52,87.7500351107717,"SK394CZone4b",6
450.5,217.5,141451,2,5505,4324,8,39,10,39,9,257,6086,41,88.1755067495224,"SK394CZone4b",6
450.5,218.5,140951,2,5357,4227,4,54,12,35,7,309,6241,36,86.2102329895786,"SK394CZone4b",6
450.5,219.5,140451,2,5294,4220,5,48,13,41,8,352,6225,36,86.068409109995,"SK394CZone4b",6
450.5,220.5,139951,2,5449,4295,5,44,26,33,8,311,6300,52,87.5879506769619,"SK394CZone4b",6
450.5,222.5,138951,2,5487,4343,6,41,23,41,4,285,6237,42,88.5604572798206,"SK394CZone4b",6
450.5,223.5,138451,2,5423,4231,2,47,18,40,7,346,6257,43,86.2912752064835,"SK394CZone4b",6
450.5,224.5,137951,2,5288,4292,3,39,25,44,2,357,6302,55,87.5271690142832,"SK394CZone4b",6
450.5,225.5,137451,2,5420,4195,3,43,12,29,6,394,6437,49,85.5618952543394,"SK394CZone4b",6
450.5,226.5,136951,2,5064,3821,7,38,22,46,5,553,6632,39,77.9844479737315,"SK394CZone4a",1
450.5,227.5,136451,2,5203,3994,4,40,30,40,5,494,6544,41,81.4895238548683,"SK394CZone4a",1
450.5,228.5,135951,2,5087,3931,3,40,17,39,6,471,6452,50,80.2131089386162,"SK394CZone4a",1
450.5,229.5,135451,2,5178,4008,2,39,16,46,4,499,6398,47,81.7731716140355,"SK394CZone4a",1
450.5,230.5,134951,2,5201,4128,8,47,18,33,4,393,6342,53,84.2044381211824,"SK394CZone4a",1
450.5,231.5,134451,2,5234,4130,3,41,18,37,6,417,6287,46,84.2449592296348,"SK394CZone4a",1
450.5,232.5,133951,2,5238,4091,4,41,25,42,8,443,6580,47,83.4547976148121,"SK394CZone4a",1
451.5,212.5,143952,2,5316,4270,7,41,20,46,4,345,6283,51,87.0814368213063,"SK394CZone4b",6
451.5,213.5,143452,2,5313,4238,3,35,27,42,10,320,6138,56,86.4330990860671,"SK394CZone4b",6
451.5,214.5,142952,2,5391,4206,6,33,21,38,8,365,6282,43,85.7847613508279,"SK394CZone4b",6
451.5,215.5,142452,2,5218,4138,4,41,14,48,4,379,6179,48,84.4070436634446,"SK394CZone4b",6
451.5,216.5,141952,2,5413,4238,4,32,22,39,14,334,6212,47,86.4330990860671,"SK394CZone4b",6
451.5,217.5,141452,2,5578,4197,0,39,22,43,10,361,6283,38,85.6024163627919,"SK394CZone4b",6
451.5,218.5,140952,2,5533,4261,7,43,19,35,9,346,6453,54,86.8990918332702,"SK394CZone4b",6
451.5,219.5,140452,2,5124,4246,5,36,16,43,9,314,6114,43,86.5951835198769,"SK394CZone4b",6
451.5,220.5,139952,2,5339,4151,7,47,16,39,6,315,6171,63,84.6704308683856,"SK394CZone4b",6
451.5,221.5,139452,2,5319,4142,11,46,12,36,7,279,6183,61,84.4880858803495,"SK394CZone4b",6
451.5,222.5,138952,2,5489,4188,5,39,8,24,12,292,6141,51,85.4200713747558,"SK394CZone4b",6
451.5,224.5,137952,2,5476,4161,5,39,28,35,7,348,6276,49,84.8730364106478,"SK394CZone4b",6
451.5,225.5,137452,2,5398,4069,6,35,20,49,8,456,6507,49,83.0090654218351,"SK394CZone4b",6
451.5,226.5,136952,2,5205,4042,0,39,15,45,5,449,6583,42,82.4620304577271,"SK394CZone4b",6
451.5,227.5,136452,2,5218,4081,3,35,15,43,6,440,6481,43,83.2521920725498,"SK394CZone4a",1
451.5,228.5,135952,2,5317,4138,3,53,23,41,10,403,6373,43,84.4070436634446,"SK394CZone4a",1
451.5,229.5,135452,2,5274,4285,6,40,14,43,6,400,6336,53,87.3853451346996,"SK394CZone4a",1
451.5,230.5,134952,2,5376,4165,5,40,27,47,3,394,6428,47,84.9540786275527,"SK394CZone4a",1
451.5,231.5,134452,2,5342,4181,8,40,19,42,10,358,6359,52,85.2782474951723,"SK394CZone4a",1
451.5,232.5,133952,2,5421,4243,7,45,19,53,5,362,6452,41,86.5344018571982,"SK394CZone4a",1
452.5,212.5,143953,2,5091,3949,5,63,36,61,7,430,6507,42,80.5777989146882,"SK394CZone4b",6
452.5,213.5,143453,2,5429,4297,4,29,19,44,6,338,6280,49,87.6284717854143,"SK394CZone4b",6
452.5,214.5,142953,2,5283,4286,3,36,19,39,10,325,6226,46,87.4056056889258,"SK394CZone4b",6
452.5,215.5,142453,2,5437,4222,2,42,20,35,4,314,6355,49,86.1089302184475,"SK394CZone4b",6
452.5,216.5,141953,2,5385,4125,4,41,19,41,8,392,6319,40,84.1436564585037,"SK394CZone4b",6
452.5,217.5,141453,2,5464,4218,4,46,23,32,8,326,6313,49,86.0278880015426,"SK394CZone4b",6
452.5,218.5,140953,2,5433,4238,7,40,19,62,12,404,6465,47,86.4330990860671,"SK394CZone4b",6
452.5,219.5,140453,2,5248,4062,5,48,18,37,6,342,6144,39,82.8672415422516,"SK394CZone4b",6
452.5,220.5,139953,2,5270,4178,7,40,20,39,6,303,6179,49,85.2174658324936,"SK394CZone4b",6
452.5,221.5,139453,2,5434,4296,4,28,11,32,7,326,6254,56,87.6082112311881,"SK394CZone4b",6
452.5,222.5,138953,2,5341,4337,4,44,15,51,5,318,6257,52,88.4388939544633,"SK394CZone4b",6
452.5,223.5,138453,2,5310,4131,7,39,19,37,8,352,5957,36,84.2652197838611,"SK394CZone4b",6
452.5,226.5,136953,2,5108,3809,2,42,14,49,8,556,6728,45,77.7413213230168,"SK394CZone4a",1
452.5,227.5,136453,2,5144,3945,6,39,22,47,5,564,6797,42,80.4967566977833,"SK394CZone4a",1
452.5,228.5,135953,2,5355,4010,2,34,18,49,9,421,6311,58,81.8136927224879,"SK394CZone4a",1
452.5,229.5,135453,2,5246,4173,3,42,21,31,11,346,6459,50,85.1161630613625,"SK394CZone4a",1
452.5,230.5,134953,2,5268,4135,7,50,23,38,9,465,6447,56,84.346262000766,"SK394CZone4a",1
452.5,231.5,134453,2,5344,4106,2,43,15,43,10,378,6145,55,83.7587059282055,"SK394CZone4a",1
452.5,232.5,133953,2,5378,3980,5,36,19,46,8,481,6541,51,81.2058760957012,"SK394CZone4a",1
452.5,233.5,133453,2,4951,3907,11,56,26,58,4,607,6639,45,79.7268556371868,"SK394CZone4a",1
453.5,211.5,144454,2,5186,3972,1,45,9,48,8,516,6536,54,81.0437916618914,"SK394CZone4b",6
453.5,212.5,143954,2,5067,3847,6,33,19,42,5,544,6630,49,78.5112223836133,"SK394CZone4b",6
453.5,213.5,143454,2,5315,4053,5,47,20,41,6,464,6397,42,82.6848965542156,"SK394CZone4b",6
453.5,214.5,142954,2,5249,4186,7,36,22,42,9,307,5890,35,85.3795502663034,"SK394CZone4b",6
453.5,216.5,141954,2,5405,4276,7,40,17,33,11,319,6255,49,87.2030001466636,"SK394CZone4b",6
453.5,217.5,141454,2,5367,4261,8,33,20,51,11,301,6270,35,86.8990918332702,"SK394CZone4b",6
453.5,218.5,140954,2,5228,4121,5,37,15,37,6,340,6341,49,84.0626142415988,"SK394CZone4b",6
453.5,219.5,140454,2,5314,4211,5,41,30,43,6,352,6271,42,85.886064121959,"SK394CZone4b",6
453.5,220.5,139954,2,5121,4043,3,39,25,59,11,314,5952,32,82.4822910119533,"SK394CZone4b",6
453.5,221.5,139454,2,5462,4258,6,35,14,42,7,315,6263,55,86.8383101705916,"SK394CZone4b",6
453.5,222.5,138954,2,5347,4204,4,49,20,39,10,359,6204,39,85.7442402423754,"SK394CZone4b",6
453.5,223.5,138454,2,5266,4290,3,34,20,44,9,369,6255,51,87.4866479058308,"SK394CZone4b",6
453.5,224.5,137954,2,5293,4259,6,59,20,40,6,405,6468,62,86.8585707248178,"SK394CZone4b",6
453.5,225.5,137454,2,5493,4218,7,38,19,37,3,356,6307,48,86.0278880015426,"SK394CZone4b",6
453.5,226.5,136954,2,5212,4078,7,50,25,33,6,357,6363,50,83.1914104098712,"SK394CZone4b",6
453.5,227.5,136454,2,5078,3864,3,46,18,40,6,472,6238,52,78.8556518054591,"SK394CZone4a",1
453.5,228.5,135954,2,5242,3919,5,43,24,39,2,425,6390,44,79.9699822879015,"SK394CZone4a",1
453.5,229.5,135454,2,5355,4117,12,40,14,37,6,364,6316,47,83.9815720246939,"SK394CZone4a",1
453.5,230.5,134954,2,5260,3906,8,57,19,42,8,512,6606,47,79.7065950829606,"SK394CZone4a",1
453.5,231.5,134454,2,5209,4008,4,49,30,33,9,455,6555,52,81.7731716140355,"SK394CZone4a",1
453.5,232.5,133954,2,4825,3415,5,76,29,80,10,696,6922,62,69.7586629578844,"SK394CZone4a",1
453.5,233.5,133454,2,4987,3654,4,58,27,65,4,631,6888,51,74.600935417952,"SK394CZone4a",1
454.5,218.5,140955,2,5386,4312,8,39,12,39,9,295,6186,42,87.9323800988077,"SK394CZone4b",6
454.5,219.5,140455,2,5511,4400,7,36,27,47,6,273,6165,49,89.7153088707154,"SK394CZone4b",6
454.5,220.5,139955,2,5349,4271,5,39,21,47,6,259,6171,38,87.1016973755325,"SK394CZone4b",6
454.5,221.5,139455,2,5235,4112,9,47,16,47,1,353,6234,57,83.8802692535628,"SK394CZone4b",6
454.5,222.5,138955,2,5340,4276,5,50,20,36,4,361,6304,48,87.2030001466636,"SK394CZone4b",6
454.5,223.5,138455,2,5275,4256,4,49,17,31,6,379,6324,40,86.7977890621391,"SK394CZone4b",6
454.5,224.5,137955,2,5413,4331,2,38,22,33,8,319,6432,53,88.3173306291059,"SK394CZone4b",6
454.5,225.5,137455,2,5465,4338,3,35,18,39,5,378,6291,46,88.4591545086895,"SK394CZone4b",6
454.5,226.5,136955,2,5111,3920,6,34,20,48,4,492,6416,41,79.9902428421277,"SK394CZone4a",1
454.5,227.5,136455,2,5277,4011,3,35,18,42,14,443,6200,53,81.8339532767141,"SK394CZone4a",1
454.5,228.5,135955,2,5329,4132,5,46,13,50,5,388,6423,42,84.2854803380873,"SK394CZone4a",1
454.5,229.5,135455,2,5385,4146,2,48,15,49,9,410,6407,49,84.5691280972544,"SK394CZone4a",1
454.5,230.5,134955,2,5046,4029,9,31,24,46,3,489,6517,43,82.1986432527862,"SK394CZone4a",1
454.5,231.5,134455,2,5081,3984,3,35,19,32,16,473,6484,65,81.2869183126061,"SK394CZone4a",1
454.5,232.5,133955,2,5111,3806,5,40,27,42,6,570,6589,51,77.6805396603381,"SK394CZone4a",1
454.5,233.5,133455,2,4893,3619,5,44,30,50,6,687,6846,43,73.8918160200342,"SK394CZone4a",1
455.5,218.5,140956,2,5189,3979,7,59,23,64,6,356,6491,48,81.185615541475,"SK394CZone4b",6
455.5,219.5,140456,2,5385,4383,7,52,22,36,5,318,6232,47,89.3708794488696,"SK394CZone4b",6
