"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"79980",479.5,340.5,11113,3718,39,21,23,84,26,1090,7145,35,60
"79981",480.5,340.5,11072,3715,27,23,36,87,24,1042,6928,36,60
"79982",481.5,340.5,10914,3654,25,18,28,93,21,1097,7181,24,59
"79983",482.5,340.5,10962,3586,28,16,26,111,21,1197,7142,27,58
"79984",483.5,340.5,11280,3792,22,23,26,79,18,966,6965,39,61
"79985",484.5,340.5,10897,3513,29,32,25,110,21,1072,7175,34,57
"79986",485.5,340.5,11116,3762,39,31,30,115,19,1099,7001,36,61
"79987",486.5,340.5,11402,4021,26,20,19,110,23,900,6761,32,65
"79988",487.5,340.5,11162,3724,33,17,20,102,20,1055,6902,33,60
"79989",488.5,340.5,10852,3513,30,16,28,76,29,1108,7158,42,57
"79990",489.5,340.5,10684,3487,25,30,31,111,26,1189,7037,27,57
"79991",490.5,340.5,10683,3412,27,21,28,96,30,1164,7332,26,55
"79992",491.5,340.5,10987,3545,38,25,20,113,25,1211,7157,46,58
"79993",492.5,340.5,10773,3351,37,20,39,93,23,1190,7346,33,54
"79994",493.5,340.5,11078,3677,28,21,37,109,29,1132,7030,30,60
"79995",494.5,340.5,10864,3442,29,21,35,98,18,1224,7247,29,56
"79996",495.5,340.5,10855,3482,30,30,22,97,29,1175,7220,29,57
"79997",496.5,340.5,10874,3364,25,25,28,95,23,1301,7248,20,55
"79998",497.5,340.5,10696,3284,29,20,34,84,34,1193,7229,28,53
"79999",498.5,340.5,10852,3560,36,30,33,87,22,1188,7202,43,58
"80000",499.5,340.5,11315,4059,38,18,30,103,24,988,6981,38,66
"80034",33.5,339.5,11042,3894,28,17,29,105,25,962,6796,47,63
"80035",34.5,339.5,11018,3816,25,23,23,90,28,952,6906,36,62
"80036",35.5,339.5,12441,5391,36,16,18,107,19,256,5654,34,87
"80037",36.5,339.5,12342,5570,35,29,20,91,15,224,5622,32,90
"80038",37.5,339.5,11598,5086,31,30,19,90,23,228,5634,40,82
"80040",39.5,339.5,11287,4051,26,19,29,98,26,883,6867,32,66
"80041",40.5,339.5,11282,3844,32,30,23,89,23,1005,6890,24,62
"80042",41.5,339.5,11096,3634,30,17,26,106,34,1122,7244,44,59
"80043",42.5,339.5,10623,3189,27,25,34,99,29,1148,6956,28,52
"80044",43.5,339.5,11463,4013,26,27,27,110,15,861,6821,40,65
"80045",44.5,339.5,10906,3492,37,26,27,81,18,1134,7272,28,57
"80142",141.5,339.5,12925,5580,38,13,17,122,24,245,6183,31,90
"80143",142.5,339.5,13289,5512,31,28,20,142,24,192,5971,25,89
"80144",143.5,339.5,13054,5542,27,23,17,109,28,192,6048,39,89
"80145",144.5,339.5,13027,5685,32,18,16,98,19,205,6065,41,92
"80146",145.5,339.5,13060,5604,29,36,13,133,40,220,5993,32,90
"80147",146.5,339.5,12906,5484,41,26,14,103,27,312,6111,33,89
"80148",147.5,339.5,12853,5594,41,20,18,115,22,298,6144,36,90
"80149",148.5,339.5,13082,5362,39,26,12,97,22,310,6081,28,87
"80150",149.5,339.5,12408,5339,34,25,21,104,28,270,5797,46,86
"80151",150.5,339.5,11749,4990,21,27,22,98,26,281,5627,31,81
"80152",151.5,339.5,12896,5570,40,23,15,103,17,258,6047,38,90
"80153",152.5,339.5,10168,4698,24,31,19,70,27,110,3642,39,76
"80209",208.5,339.5,10565,3275,19,17,36,105,19,1304,7361,34,53
"80310",309.5,339.5,10657,3258,35,26,30,114,28,1236,7243,33,53
"80311",310.5,339.5,10730,3408,42,21,30,90,26,1176,7392,30,55
"80312",311.5,339.5,10605,3410,27,25,24,110,26,1314,7537,35,55
"80313",312.5,339.5,10933,3511,25,21,26,111,33,1256,7248,46,57
"80314",313.5,339.5,10843,3401,22,24,34,94,23,1237,7376,28,55
"80315",314.5,339.5,10893,3286,36,24,37,106,31,1199,7255,31,53
"80316",315.5,339.5,10605,3451,32,26,37,124,20,1210,7415,31,56
"80317",316.5,339.5,10718,3380,33,17,20,100,22,1234,7307,35,55
"80318",317.5,339.5,10634,3439,27,23,29,96,26,1202,7220,32,56
"80319",318.5,339.5,10678,3312,30,15,23,87,30,1213,7391,32,54
"80320",319.5,339.5,10845,3389,29,17,40,92,23,1248,7405,35,55
"80321",320.5,339.5,10835,3461,33,23,33,104,22,1197,7242,44,56
"80322",321.5,339.5,10656,3695,33,15,29,91,23,1188,7115,34,60
"80323",322.5,339.5,10862,3428,26,30,26,109,15,1210,7401,32,56
"80324",323.5,339.5,10804,3466,22,25,31,115,14,1213,7371,44,56
"80325",324.5,339.5,10798,3540,29,24,33,113,24,1193,7318,30,57
"80327",326.5,339.5,9770,3192,19,29,24,91,13,1084,6325,35,52
"80407",406.5,339.5,10985,3737,33,27,33,103,19,1062,7072,22,61
"80428",427.5,339.5,10594,3272,33,19,24,110,26,1346,7367,38,53
"80429",428.5,339.5,10759,3525,34,21,29,100,22,1255,7134,42,57
"80430",429.5,339.5,10673,3350,25,17,24,98,24,1215,7241,32,54
"80431",430.5,339.5,10865,3418,25,26,29,106,30,1226,7250,36,55
"80432",431.5,339.5,10821,3452,28,26,43,110,18,1185,7163,36,56
"80433",432.5,339.5,10984,3614,29,16,30,99,19,1136,7079,47,59
"80434",433.5,339.5,10796,3513,32,30,26,94,19,1222,7058,34,57
"80435",434.5,339.5,10718,3334,34,27,33,90,17,1297,7272,41,54
"80436",435.5,339.5,9358,2999,36,25,31,79,31,1296,6503,33,49
"80453",452.5,339.5,10754,3426,26,31,38,103,15,1206,7361,42,56
"80454",453.5,339.5,10731,3477,52,21,39,107,22,1261,7288,32,56
"80455",454.5,339.5,10757,3458,31,30,34,98,26,1129,7244,40,56
"80456",455.5,339.5,10923,3506,35,30,27,83,27,1234,7245,35,57
"80457",456.5,339.5,10880,3530,20,23,25,92,16,1233,7247,33,57
"80458",457.5,339.5,10630,3295,32,17,32,104,19,1283,7229,24,54
"80459",458.5,339.5,10694,3470,30,28,28,99,29,1067,6647,37,56
"80460",459.5,339.5,10594,3325,33,20,30,89,30,1285,7298,34,54
"80461",460.5,339.5,11250,3757,27,19,16,108,19,1086,6896,37,61
"80462",461.5,339.5,10892,3666,26,24,29,101,24,1086,7138,31,59
"80463",462.5,339.5,10803,3499,22,24,25,97,18,1193,7221,33,57
"80464",463.5,339.5,10535,3358,24,23,26,109,24,1226,7162,38,55
"80465",464.5,339.5,10635,3341,30,29,36,113,19,1323,7292,31,54
"80466",465.5,339.5,10634,3214,21,26,32,97,21,1351,7423,32,52
"80467",466.5,339.5,10752,3383,29,19,32,92,26,1147,7029,40,55
"80468",467.5,339.5,10368,3597,30,21,28,87,29,623,5399,36,58
"80470",469.5,339.5,10800,3353,27,19,34,101,28,1192,7061,39,54
"80471",470.5,339.5,10190,3256,26,26,33,104,22,1188,6848,36,53
"80472",471.5,339.5,10144,3218,21,23,31,88,13,1273,7048,26,52
"80473",472.5,339.5,10771,3406,23,23,30,88,22,1205,7232,28,55
"80474",473.5,339.5,10850,3518,29,16,28,96,26,1145,7196,35,57
"80475",474.5,339.5,11142,3720,22,18,33,108,18,1058,7105,35,60
"80476",475.5,339.5,10995,3934,19,23,17,115,24,973,6902,37,64
"80477",476.5,339.5,11378,3991,31,27,27,104,21,938,6857,31,65
"80478",477.5,339.5,10957,3692,29,19,31,98,24,1126,6895,25,60
"80479",478.5,339.5,10843,3646,28,25,20,97,24,1109,7082,25,59
"80480",479.5,339.5,10975,3589,23,27,22,95,21,1166,7056,36,58
"80481",480.5,339.5,11172,3525,26,30,31,103,27,1190,7137,35,57
"80482",481.5,339.5,11067,3720,26,29,37,96,26,1099,6864,31,60
"80483",482.5,339.5,11296,3672,37,22,26,110,28,1078,6982,29,60
"80484",483.5,339.5,11148,3656,35,22,34,89,25,1074,6940,37,59
"80485",484.5,339.5,11157,3923,39,22,23,104,23,1028,6926,36,64
"80486",485.5,339.5,11558,3952,32,24,23,93,22,1046,6928,29,64
"80487",486.5,339.5,11549,4115,34,18,23,116,26,941,6813,43,67
"80488",487.5,339.5,11272,3827,35,28,25,109,16,1042,6948,31,62
"80489",488.5,339.5,10831,3629,23,17,27,94,21,1083,7101,45,59
"80490",489.5,339.5,10833,3483,22,22,23,92,20,1135,7093,31,57
"80491",490.5,339.5,10694,3571,30,27,31,105,19,1148,7163,34,58
"80492",491.5,339.5,10454,3193,27,18,35,98,26,1313,7393,34,52
"80493",492.5,339.5,10883,3521,35,30,21,92,27,1213,7179,37,57
"80494",493.5,339.5,10876,3353,27,30,32,104,19,1240,7395,35,54
"80495",494.5,339.5,11008,3465,24,24,27,93,32,1206,7118,34,56
"80496",495.5,339.5,10796,3479,31,23,23,106,22,1221,7175,27,56
"80497",496.5,339.5,10673,3512,23,17,37,111,18,1191,7086,33,57
"80498",497.5,339.5,10588,3435,28,19,43,94,23,1137,7201,41,56
"80499",498.5,339.5,10628,3358,33,18,24,113,19,1262,7256,40,55
"80500",499.5,339.5,10542,3438,31,21,33,87,33,1174,7177,35,56
"80535",34.5,338.5,11229,3850,30,17,24,103,26,1029,7103,36,62
"80536",35.5,338.5,13186,5478,33,25,17,92,19,268,5903,17,88
"80541",40.5,338.5,11256,3778,27,22,32,105,29,1055,7051,32,61
"80542",41.5,338.5,11170,3722,26,30,19,116,24,1096,7171,37,60
"80543",42.5,338.5,10369,3281,29,28,30,122,34,1210,7042,36,53
"80544",43.5,338.5,11129,3868,28,18,15,106,22,1025,7307,28,63
"80545",44.5,338.5,10636,3514,35,23,18,83,32,1025,6664,31,57
"80546",45.5,338.5,10767,3555,25,29,32,114,17,1115,7129,42,58
"80641",140.5,338.5,13011,5592,33,24,18,99,25,246,6101,45,90
"80642",141.5,338.5,12974,5612,27,24,18,118,20,213,5915,30,91
"80643",142.5,338.5,13106,5543,26,21,23,107,26,233,5831,28,90
"80644",143.5,338.5,12895,5505,24,27,17,111,26,220,5914,36,89
"80645",144.5,338.5,13372,5613,32,28,13,95,27,201,5871,42,91
"80646",145.5,338.5,13186,5655,28,23,21,104,28,168,5963,35,91
"80647",146.5,338.5,13023,5500,23,31,22,87,30,244,5970,36,89
"80648",147.5,338.5,12981,5575,37,24,15,104,16,268,6033,30,90
"80649",148.5,338.5,12946,5360,31,22,13,103,18,287,6139,36,87
"80650",149.5,338.5,12841,5488,36,15,20,100,31,290,6112,26,89
"80651",150.5,338.5,12979,5396,37,23,11,120,24,315,6038,31,87
"80652",151.5,338.5,12868,5447,37,22,12,120,24,257,6016,34,88
"80700",199.5,338.5,11725,4740,31,23,39,119,23,401,6174,42,77
"80701",200.5,338.5,12262,5301,37,23,18,109,19,282,5867,28,86
"80714",213.5,338.5,9064,3839,23,28,28,80,22,424,4525,36,62
"80809",308.5,338.5,10573,3200,31,21,27,109,16,1294,7460,40,52
"80810",309.5,338.5,10744,3296,32,17,33,103,20,1131,7362,30,54
"80811",310.5,338.5,10980,3588,30,26,32,109,27,1138,7279,39,58
"80812",311.5,338.5,10825,3477,17,27,18,105,27,1187,7384,36,56
"80813",312.5,338.5,10687,3472,31,16,37,101,26,1192,7321,36,56
"80814",313.5,338.5,10684,3327,26,22,32,102,23,1177,7409,34,54
"80815",314.5,338.5,10735,3322,24,23,40,112,23,1233,7215,36,54
"80816",315.5,338.5,10699,3386,30,24,25,88,23,1274,7348,26,55
"80817",316.5,338.5,10429,3420,20,27,39,105,16,1179,7246,41,56
"80818",317.5,338.5,10732,3445,30,18,25,99,33,1233,7323,29,56
"80819",318.5,338.5,10896,3386,21,19,32,106,18,1256,7357,37,55
"80820",319.5,338.5,10567,3419,26,16,20,102,28,1154,7152,35,55
"80821",320.5,338.5,9943,3421,31,29,36,97,28,1040,7113,37,56
"80822",321.5,338.5,10785,3451,37,20,39,100,19,1237,7117,26,56
"80823",322.5,338.5,10838,3372,30,27,24,110,23,1181,7409,30,55
"80824",323.5,338.5,10871,3314,25,24,26,107,16,1235,7468,33,54
"80825",324.5,338.5,9444,2951,32,35,30,93,22,1007,6087,31,48
"80826",325.5,338.5,10053,2958,29,26,30,93,22,1223,6786,38,48
"80827",326.5,338.5,10140,3066,21,28,54,97,21,1066,7103,43,50
"80907",406.5,338.5,10942,3569,25,26,37,98,29,1088,7077,35,58
"80929",428.5,338.5,10605,3217,27,26,24,101,16,1219,7344,29,52
"80930",429.5,338.5,10774,3321,20,24,34,87,24,1302,7251,33,54
"80931",430.5,338.5,10709,3283,34,26,39,98,14,1310,7229,38,53
"80932",431.5,338.5,10692,3406,27,22,26,90,29,1230,7343,38,55
"80933",432.5,338.5,10800,3278,35,21,32,89,26,1269,7165,37,53
"80934",433.5,338.5,10607,3324,38,23,34,95,15,1356,7356,37,54
"80935",434.5,338.5,10629,3241,35,30,28,95,21,1303,7387,28,53
"80936",435.5,338.5,10699,3305,32,20,29,106,28,1187,7297,38,54
"80952",451.5,338.5,10727,3541,26,17,22,125,28,1123,7278,19,57
"80953",452.5,338.5,10704,3372,34,19,41,98,18,1251,7283,37,55
"80954",453.5,338.5,10666,3440,25,14,27,111,17,1251,7192,24,56
"80955",454.5,338.5,10866,3474,23,24,26,104,21,1181,7108,38,56
"80956",455.5,338.5,11311,3812,31,15,27,109,32,1103,7038,31,62
"80957",456.5,338.5,11338,3850,21,20,32,99,20,961,6914,30,62
"80958",457.5,338.5,10983,3604,16,29,23,97,28,1050,7035,29,58
"80959",458.5,338.5,10629,3492,40,21,34,98,25,1136,6977,46,57
"80960",459.5,338.5,9840,3272,27,19,31,102,19,1166,6618,35,53
"80961",460.5,338.5,10821,3564,29,33,37,112,30,1135,7100,32,58
"80962",461.5,338.5,11608,3947,33,17,17,119,19,951,7005,37,64
"80963",462.5,338.5,10727,3483,23,26,29,113,21,1186,7298,40,57
"80964",463.5,338.5,10679,3237,31,25,31,117,29,1309,7296,36,53
"80965",464.5,338.5,10644,3345,29,26,29,96,19,1305,7239,32,54
"80966",465.5,338.5,10413,3117,28,19,30,81,25,1348,7370,30,51
"80967",466.5,338.5,10607,3397,29,34,34,100,18,1161,6942,41,55
"80968",467.5,338.5,10017,3150,33,15,30,86,20,980,5490,35,51
"80969",468.5,338.5,10276,2895,29,29,33,63,20,1117,5014,36,47
"80971",470.5,338.5,10258,3289,24,25,28,98,26,1155,6901,36,53
"80972",471.5,338.5,10258,3307,34,23,38,79,31,1172,6840,36,54
"80973",472.5,338.5,10772,3586,32,29,19,86,26,1242,7169,33,58
"80974",473.5,338.5,11067,3769,29,21,26,100,27,1042,6975,27,61
"80975",474.5,338.5,11450,4141,33,27,30,105,27,971,6922,31,67
"80976",475.5,338.5,11400,4051,31,12,18,104,16,956,6860,40,66
"80977",476.5,338.5,11160,3686,37,24,28,109,23,1064,7085,29,60
"80978",477.5,338.5,10914,3570,37,21,23,95,16,1081,7072,31,58
"80979",478.5,338.5,10779,3505,21,22,33,112,25,1206,7276,31,57
"80980",479.5,338.5,10856,3556,30,32,28,105,25,1122,7045,37,58
"80981",480.5,338.5,10785,3460,29,21,29,91,17,1195,7205,35,56
"80982",481.5,338.5,10743,3505,29,21,26,93,16,1192,6988,31,57
"80983",482.5,338.5,10998,3587,35,21,28,123,27,1128,7124,25,58
"80984",483.5,338.5,11134,3673,26,31,34,89,22,1077,6928,30,60
"80985",484.5,338.5,11144,3554,24,23,27,114,26,1050,6987,36,58
"80986",485.5,338.5,11026,3602,28,19,31,95,26,1103,7241,31,58
"80987",486.5,338.5,11289,3871,33,14,31,109,20,960,6783,31,63
"80988",487.5,338.5,11222,3836,32,23,29,116,35,1005,6991,39,62
"80989",488.5,338.5,11060,3826,29,15,27,103,15,994,7126,36,62
"80990",489.5,338.5,10940,3728,31,15,30,99,25,1168,7019,42,60
"80991",490.5,338.5,11114,3742,29,16,26,106,31,1162,7004,48,61
"80992",491.5,338.5,10640,3419,31,22,35,103,27,1275,7101,25,55
"80993",492.5,338.5,10883,3483,21,24,37,87,26,1217,7088,35,57
"80994",493.5,338.5,10775,3464,27,19,26,105,24,1145,7163,39,56
"80995",494.5,338.5,10703,3336,30,28,32,110,20,1220,7276,26,54
"80996",495.5,338.5,10801,3469,22,25,29,87,21,1169,7338,26,56
"80997",496.5,338.5,10727,3420,30,25,31,86,21,1232,7259,31,56
"80998",497.5,338.5,10623,3406,29,21,29,109,23,1199,7293,37,55
"80999",498.5,338.5,10688,3309,29,21,38,100,26,1262,7353,39,54
"81000",499.5,338.5,10620,3286,27,25,33,103,24,1286,7445,33,53
"81037",36.5,337.5,11579,4489,23,25,17,90,13,520,6294,38,73
"81038",37.5,337.5,12343,4879,31,21,19,116,19,533,6461,35,79
"81039",38.5,337.5,10325,4153,30,20,29,76,22,581,5162,33,67
"81041",40.5,337.5,9846,3625,25,25,29,114,26,956,6971,42,59
"81042",41.5,337.5,10651,3555,27,21,25,100,20,976,6662,33,58
"81044",43.5,337.5,10037,3381,28,33,31,130,18,1058,7015,35,55
"81045",44.5,337.5,11180,3926,31,26,36,134,31,912,7033,44,64
"81046",45.5,337.5,11072,3738,35,20,26,92,27,1127,7300,24,61
"81143",142.5,337.5,11178,4735,28,28,46,91,19,330,6187,34,77
"81145",144.5,337.5,12534,5411,27,18,9,125,35,235,6051,36,87
"81146",145.5,337.5,13225,5577,30,24,17,104,19,200,6106,39,90
"81147",146.5,337.5,13202,5636,40,24,15,100,25,194,5975,39,91
"81148",147.5,337.5,13045,5620,32,26,9,106,22,204,6102,33,91
"81149",148.5,337.5,12923,5695,22,14,22,106,30,239,5929,43,92
"81150",149.5,337.5,13218,5622,36,28,14,85,31,229,5976,30,91
"81151",150.5,337.5,13152,5470,37,27,17,110,23,235,6264,34,88
"81152",151.5,337.5,11996,4918,33,21,36,99,28,352,6426,35,79
"81215",214.5,337.5,8994,3386,27,20,29,80,23,422,4747,37,55
"81216",215.5,337.5,9732,3312,21,21,24,85,23,914,6280,41,54
"81309",308.5,337.5,10762,3298,25,21,28,96,28,1263,7251,33,54
"81310",309.5,337.5,10832,3276,27,18,26,102,28,1154,7195,36,53
"81311",310.5,337.5,10995,3522,28,26,23,90,35,1179,7240,38,57
"81312",311.5,337.5,10854,3562,31,24,27,99,18,1185,7243,35,58
"81313",312.5,337.5,11053,3630,35,21,34,107,12,1132,7164,38,59
"81314",313.5,337.5,11090,3559,34,21,21,107,24,1100,7177,31,58
"81315",314.5,337.5,10734,3577,30,27,28,95,25,1159,7107,36,58
"81316",315.5,337.5,10819,3509,40,13,22,83,30,886,6418,45,57
"81317",316.5,337.5,10334,3244,22,27,25,92,26,1212,7270,30,53
"81318",317.5,337.5,10770,3338,27,28,33,85,23,1280,7280,53,54
"81319",318.5,337.5,10905,3360,26,18,39,103,21,1211,7359,32,55
"81320",319.5,337.5,10643,3326,33,24,35,92,15,1236,7237,32,54
"81321",320.5,337.5,11158,3345,28,23,31,100,31,1229,6686,26,54
"81322",321.5,337.5,10976,3343,32,28,31,95,20,1234,7269,33,54
"81323",322.5,337.5,10718,3381,26,23,26,108,17,1270,7273,42,55
"81324",323.5,337.5,10680,3406,34,20,31,108,22,1233,7370,32,55
"81326",325.5,337.5,10722,3412,34,33,24,95,22,1220,7388,41,55
"81429",428.5,337.5,9760,3172,28,17,32,101,16,1225,7386,30,52
"81430",429.5,337.5,10441,3263,26,28,22,106,26,1309,7385,27,53
"81431",430.5,337.5,10558,3083,35,17,27,99,22,1362,7321,22,50
"81432",431.5,337.5,10528,3347,22,21,35,94,19,1298,7202,43,54
"81433",432.5,337.5,10693,3335,31,24,31,114,24,1278,7256,41,54
"81434",433.5,337.5,10653,3322,36,16,30,99,20,1271,7230,32,54
"81435",434.5,337.5,10457,3399,37,22,28,93,27,1210,7271,30,55
"81451",450.5,337.5,10141,3324,30,31,29,90,14,1054,6840,32,54
"81452",451.5,337.5,9744,2943,23,28,28,103,22,1158,6862,34,48
"81453",452.5,337.5,10526,3394,28,20,25,100,22,1078,7037,38,55
"81454",453.5,337.5,10237,3212,29,30,28,119,25,1203,7184,33,52
"81455",454.5,337.5,10481,3471,22,19,19,86,26,1033,6617,34,56
"81456",455.5,337.5,10731,3453,34,20,22,98,29,1071,6846,37,56
"81457",456.5,337.5,10395,3495,29,27,23,111,25,1091,6712,21,57
"81458",457.5,337.5,10974,3686,27,19,31,112,25,1005,6847,33,60
"81459",458.5,337.5,11137,3660,37,24,29,119,22,1094,6966,25,59
"81460",459.5,337.5,10967,3576,24,27,32,103,19,1187,7201,33,58
"81463",462.5,337.5,10625,3501,25,22,29,95,25,1140,6965,33,57
"81464",463.5,337.5,10651,3280,31,32,42,97,22,1258,7229,28,53
"81465",464.5,337.5,10957,3465,31,27,36,96,23,1180,7181,30,56
"81466",465.5,337.5,10650,3369,29,18,34,81,14,1055,6572,30,55
"81467",466.5,337.5,9673,3014,27,17,32,93,21,1111,6492,39,49
"81468",467.5,337.5,9580,3156,22,24,28,87,19,1131,6783,39,51
"81469",468.5,337.5,10208,3037,47,20,38,86,16,1079,5861,32,49
"81471",470.5,337.5,9883,3161,24,27,23,93,26,1159,6773,34,51
"81472",471.5,337.5,9374,3304,23,26,34,92,19,873,5900,43,54
"81473",472.5,337.5,9820,3584,20,19,31,99,25,978,6926,42,58
"81474",473.5,337.5,11406,4021,27,24,14,115,25,923,6605,36,65
"81475",474.5,337.5,11352,3966,27,25,24,91,22,949,6734,35,64
"81476",475.5,337.5,11208,3616,29,26,30,109,23,1165,7121,31,59
"81477",476.5,337.5,10876,3542,32,31,31,103,21,1074,7215,37,57
"81478",477.5,337.5,11021,3473,17,16,33,106,20,1205,7026,37,56
"81479",478.5,337.5,11096,3496,31,32,28,102,30,1144,7092,38,57
"81480",479.5,337.5,10818,3545,34,22,33,106,14,1144,7164,33,58
"81481",480.5,337.5,10826,3526,27,28,31,116,16,1149,7008,41,57
"81482",481.5,337.5,11082,3575,28,27,19,96,33,1160,7143,45,58
"81483",482.5,337.5,11196,3622,17,23,23,89,20,1106,7055,39,59
"81484",483.5,337.5,11120,3589,23,31,31,105,22,1124,7001,39,58
"81485",484.5,337.5,11047,3542,28,23,30,106,21,1096,6970,44,57
"81486",485.5,337.5,11112,4061,41,34,26,113,17,938,6776,39,66
"81487",486.5,337.5,11072,3570,29,22,24,115,24,1159,6982,32,58
"81488",487.5,337.5,11403,3891,31,21,23,103,16,1019,6899,23,63
"81489",488.5,337.5,11329,3869,36,28,29,102,23,982,7091,31,63
"81490",489.5,337.5,11236,3770,36,17,33,106,24,1073,6971,30,61
"81491",490.5,337.5,11074,3621,23,18,24,90,25,1073,7074,28,59
"81492",491.5,337.5,10712,3499,32,24,24,103,29,1180,7408,33,57
"81493",492.5,337.5,10663,3468,30,22,32,108,18,1243,7258,36,56
"81494",493.5,337.5,10746,3715,30,37,39,103,28,1190,7166,41,60
"81495",494.5,337.5,10801,3495,29,25,21,89,21,1197,7059,27,57
"81496",495.5,337.5,10655,3240,34,19,23,94,30,1188,7248,31,53
"81497",496.5,337.5,10598,3406,36,22,35,105,19,1194,7159,31,55
"81498",497.5,337.5,10736,3534,23,21,40,103,23,1229,7246,35,57
"81499",498.5,337.5,10790,3523,28,16,33,106,16,1188,7188,30,57
"81500",499.5,337.5,10728,3388,24,20,40,101,20,1173,7266,28,55
"81536",35.5,336.5,10371,3738,22,30,29,88,20,840,6114,22,61
"81537",36.5,336.5,10219,3919,20,17,27,100,18,893,6819,24,64
"81538",37.5,336.5,9827,3613,29,26,22,93,27,746,6588,32,59
"81539",38.5,336.5,10588,3569,28,28,24,79,25,660,5492,29,58
"81540",39.5,336.5,10512,3592,27,26,25,73,20,757,5399,21,58
"81541",40.5,336.5,9979,3612,24,26,22,90,31,893,5476,35,59
"81542",41.5,336.5,9211,3359,27,29,25,108,27,1025,6611,35,55
"81543",42.5,336.5,10710,3231,27,23,33,87,14,1181,6987,39,52
"81545",44.5,336.5,11512,4233,25,29,22,97,25,853,7082,37,69
"81546",45.5,336.5,10957,3410,27,27,28,103,25,1158,7392,36,55
"81645",144.5,336.5,11575,4872,19,28,21,100,23,291,5555,36,79
"81647",146.5,336.5,11853,5025,30,27,32,104,31,275,6102,41,81
"81648",147.5,336.5,10473,4814,25,22,25,90,39,198,5189,24,78
"81650",149.5,336.5,10100,4167,31,33,45,101,30,186,5264,33,67
"81714",213.5,336.5,10862,4358,30,29,20,87,15,549,5437,41,71
"81715",214.5,336.5,11579,4712,30,30,19,104,17,603,6586,42,76
"81716",215.5,336.5,11434,3963,24,30,19,90,22,974,6836,41,64
"81809",308.5,336.5,10636,3346,32,24,36,103,34,1196,7122,35,54
"81810",309.5,336.5,10389,3249,24,28,27,94,19,1192,7513,39,53
"81811",310.5,336.5,10610,3416,23,19,30,108,17,1162,7404,33,55
"81812",311.5,336.5,10550,3266,33,20,29,96,30,1272,7339,37,53
"81813",312.5,336.5,10883,3397,30,27,34,107,26,1268,7149,37,55
"81814",313.5,336.5,10804,3375,21,24,33,97,28,1264,7313,32,55
"81815",314.5,336.5,10843,3477,23,25,32,83,31,1234,7268,27,56
"81816",315.5,336.5,11098,3377,22,19,34,93,17,1046,6197,42,55
"81817",316.5,336.5,10869,3583,25,24,28,99,20,1218,7195,26,58
"81818",317.5,336.5,10883,3518,30,20,23,103,25,1120,7213,29,57
"81819",318.5,336.5,11008,3584,27,20,18,78,18,1121,7141,29,58
"81820",319.5,336.5,11006,3601,24,22,31,94,19,1138,7129,44,58
"81821",320.5,336.5,11033,3623,17,22,25,93,29,1057,6942,38,59
"81822",321.5,336.5,10920,3584,30,18,27,99,25,1186,7337,32,58
"81823",322.5,336.5,10255,3509,34,39,30,92,26,1009,6862,24,57
"81824",323.5,336.5,10187,3328,24,23,29,78,20,1098,6887,35,54
"81825",324.5,336.5,10492,3215,30,28,32,88,27,1237,6890,37,52
"81826",325.5,336.5,10934,3500,18,17,26,117,22,1216,7340,40,57
"81901",400.5,336.5,11623,4116,27,22,24,118,22,920,6850,21,67
"81934",433.5,336.5,9339,3000,40,28,46,95,30,1142,7144,38,49
"81950",449.5,336.5,11107,3438,24,20,42,95,20,1172,7172,31,56
"81951",450.5,336.5,10773,3350,23,24,34,112,17,1281,7296,24,54
"81952",451.5,336.5,10985,3387,30,16,36,80,24,1135,6935,30,55
"81953",452.5,336.5,10384,3344,27,21,24,90,24,1155,6904,30,54
"81954",453.5,336.5,10978,3504,33,24,23,91,30,1121,6980,29,57
"81955",454.5,336.5,10652,3343,36,16,25,94,22,1213,7099,30,54
"81956",455.5,336.5,10530,3348,28,30,38,108,29,1262,7359,40,54
"81957",456.5,336.5,10677,3278,36,29,38,99,33,1302,7278,33,53
"81958",457.5,336.5,10798,3295,20,16,17,106,30,1227,7506,37,54
"81959",458.5,336.5,10782,3339,21,21,33,91,24,1230,7317,37,54
"81960",459.5,336.5,10874,3669,31,21,29,93,29,1065,6883,35,59
