"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"33804",53.5,114.5,4763,5529,7,71,34,26,2,103,5826,17,86
"33805",54.5,114.5,4917,5408,15,87,37,40,1,124,5790,22,84
"33806",55.5,114.5,4705,5532,11,63,36,33,0,142,5944,18,86
"33807",56.5,114.5,4902,5436,6,65,44,38,1,121,5897,15,85
"33808",57.5,114.5,4795,5295,14,83,39,30,0,101,5922,16,83
"33810",59.5,114.5,4902,5502,13,72,33,41,5,119,5701,31,86
"33811",60.5,114.5,4767,5579,19,67,44,42,2,126,5799,18,87
"33812",61.5,114.5,4771,5398,12,72,44,31,2,129,5849,22,84
"33813",62.5,114.5,4706,5389,4,86,34,49,1,123,5836,17,84
"33814",63.5,114.5,4838,5536,6,74,43,28,4,131,5638,18,86
"33815",64.5,114.5,4993,5684,13,74,31,35,2,104,5599,15,88
"33816",65.5,114.5,5047,6007,10,85,33,23,2,76,5507,20,93
"33835",84.5,114.5,4917,5594,8,71,51,31,1,98,5527,23,87
"33836",85.5,114.5,5046,6022,13,72,30,42,2,65,5463,17,93
"33837",86.5,114.5,4986,6106,11,59,36,34,4,46,5486,17,94
"33838",87.5,114.5,4835,5798,13,71,42,47,4,70,5674,10,90
"33839",88.5,114.5,4936,5998,19,81,54,33,1,71,5492,13,93
"33840",89.5,114.5,4813,5668,10,91,38,46,6,84,5612,17,88
"33841",90.5,114.5,4774,5829,11,81,38,32,6,92,5644,12,90
"33842",91.5,114.5,5031,5737,10,49,41,30,3,62,5525,16,89
"33843",92.5,114.5,4965,5845,13,65,39,43,4,64,5445,21,91
"33844",93.5,114.5,4976,5906,13,62,34,32,0,54,5483,18,92
"33845",94.5,114.5,4948,5715,13,47,44,37,1,76,5429,24,89
"33847",96.5,114.5,5032,6116,9,63,36,25,3,58,5474,15,95
"33848",97.5,114.5,5008,6040,17,71,40,30,6,56,5432,19,93
"33851",100.5,114.5,5165,6073,14,66,32,38,2,61,5538,21,94
"33852",101.5,114.5,5134,5990,15,58,35,38,4,61,5550,17,93
"33853",102.5,114.5,5055,6021,19,75,25,34,3,65,5470,16,93
"33854",103.5,114.5,5056,6018,7,72,44,23,3,44,5437,31,93
"33855",104.5,114.5,4903,6028,13,84,29,40,4,65,5385,17,93
"33856",105.5,114.5,5036,5907,14,69,30,32,2,40,5390,13,92
"33859",108.5,114.5,5054,6026,15,50,37,29,3,57,5463,15,93
"33860",109.5,114.5,5026,5955,12,61,48,30,3,49,5454,20,92
"33861",110.5,114.5,5085,6029,11,56,35,31,1,38,5364,16,93
"33862",111.5,114.5,5034,6098,12,77,41,25,4,42,5259,17,94
"33863",112.5,114.5,5005,6066,14,43,18,29,2,50,5259,21,94
"33864",113.5,114.5,5131,6081,10,62,36,28,4,43,5398,14,94
"33865",114.5,114.5,5075,6044,13,75,28,27,3,48,5262,21,93
"33866",115.5,114.5,4969,5735,12,77,52,35,6,43,5413,22,89
"33867",116.5,114.5,5062,6185,11,61,29,35,2,57,5409,17,96
"33868",117.5,114.5,4979,6107,12,48,32,37,4,50,5357,16,94
"33869",118.5,114.5,4957,6111,10,62,40,30,3,49,5236,24,94
"33870",119.5,114.5,5026,5966,17,51,38,35,0,57,5382,23,92
"33871",120.5,114.5,4903,5937,10,87,42,25,3,44,5224,18,92
"33872",121.5,114.5,5071,6053,11,75,26,32,2,60,5453,11,94
"33873",122.5,114.5,5162,6044,11,55,38,35,3,46,5417,20,93
"33874",123.5,114.5,5138,6183,11,62,37,38,1,51,5397,18,95
"33875",124.5,114.5,5183,6170,12,59,32,29,7,58,5458,23,95
"33876",125.5,114.5,4910,6015,12,62,35,27,3,67,5337,13,93
"33877",126.5,114.5,5045,6091,9,62,23,35,1,57,5244,13,94
"33878",127.5,114.5,5104,5875,11,67,40,27,2,38,5372,19,91
"33879",128.5,114.5,4937,6085,11,75,37,30,3,48,5435,15,94
"33880",129.5,114.5,5075,6012,11,48,43,24,2,52,5514,24,93
"33881",130.5,114.5,5032,5859,20,55,35,30,3,73,5599,16,91
"33883",132.5,114.5,5008,5791,11,60,40,27,3,68,5505,23,90
"33888",137.5,114.5,4880,5798,14,78,42,38,6,73,5545,18,90
"33889",138.5,114.5,4895,5964,16,61,36,31,2,62,5536,21,92
"33890",139.5,114.5,5011,5939,8,72,43,43,1,60,5394,15,92
"33891",140.5,114.5,5010,5859,8,72,35,39,6,73,5545,22,91
"33892",141.5,114.5,4910,6169,12,82,37,33,2,63,5470,16,95
"33893",142.5,114.5,5160,6016,21,59,32,30,2,46,5389,18,93
"33894",143.5,114.5,5026,5935,8,77,35,30,0,53,5359,19,92
"33938",187.5,114.5,4824,5346,19,95,35,27,2,120,5646,18,83
"33939",188.5,114.5,4834,5300,11,87,55,37,1,159,5796,17,83
"33940",189.5,114.5,4670,5252,15,96,48,46,3,142,5820,16,82
"33941",190.5,114.5,4636,5282,15,75,45,37,3,134,5731,16,83
"33942",191.5,114.5,4635,5128,12,90,33,36,1,155,5961,23,80
"33943",192.5,114.5,4764,5282,7,87,32,34,4,144,5780,19,83
"33969",218.5,114.5,4725,5357,13,93,58,43,4,124,5830,18,84
"33970",219.5,114.5,4763,5558,16,77,44,28,0,121,5621,24,87
"33971",220.5,114.5,4793,5532,12,86,33,40,5,110,5592,10,86
"33972",221.5,114.5,4909,5828,7,81,40,48,5,92,5524,14,90
"33973",222.5,114.5,4942,5750,7,90,34,27,3,96,5530,28,89
"33974",223.5,114.5,4822,5839,11,91,41,34,3,81,5617,15,91
"33975",224.5,114.5,4915,5755,9,77,46,37,3,96,5614,21,89
"33976",225.5,114.5,4878,5694,17,68,43,40,3,74,5515,19,88
"33977",226.5,114.5,4867,5688,9,90,35,37,4,106,5566,20,88
"33978",227.5,114.5,4782,5622,12,96,46,43,1,88,5473,27,87
"33979",228.5,114.5,4825,5770,15,88,36,38,3,77,5537,22,90
"33980",229.5,114.5,4758,5442,14,79,32,27,2,114,5658,21,85
"33981",230.5,114.5,4659,5254,18,89,37,35,0,120,5675,15,82
"33982",231.5,114.5,4640,5454,9,96,47,36,5,138,5668,17,85
"33983",232.5,114.5,4716,5340,11,81,54,32,5,121,5701,24,83
"33984",233.5,114.5,4580,5363,14,118,38,42,4,99,5734,27,84
"34001",0.5,113.5,4906,5854,11,83,47,27,2,90,5652,20,91
"34002",1.5,113.5,5022,5722,12,85,49,37,6,74,5594,17,89
"34003",2.5,113.5,4977,5773,12,64,42,39,3,75,5652,18,90
"34004",3.5,113.5,5015,5778,10,68,36,34,3,82,5651,23,90
"34005",4.5,113.5,4802,5664,9,84,41,36,4,84,5718,26,88
"34006",5.5,113.5,4905,5732,12,76,35,27,1,97,5683,25,89
"34007",6.5,113.5,4778,5521,10,83,43,38,3,122,5925,21,86
"34009",8.5,113.5,4880,5742,14,88,43,34,5,93,5689,26,89
"34010",9.5,113.5,4903,5666,15,97,33,45,4,108,5689,23,88
"34011",10.5,113.5,5002,5608,12,78,48,36,5,88,5786,19,87
"34012",11.5,113.5,4770,5565,17,64,40,32,1,90,5558,14,87
"34015",14.5,113.5,4917,5618,19,74,32,38,1,95,5682,27,87
"34016",15.5,113.5,5078,5968,14,92,33,36,2,73,5555,26,92
"34019",18.5,113.5,5004,5358,12,73,71,30,4,93,5863,14,84
"34020",19.5,113.5,5163,5923,15,79,33,36,1,71,5550,23,92
"34021",20.5,113.5,4894,5573,15,83,38,30,1,109,5682,16,87
"34031",30.5,113.5,4764,5231,13,86,32,32,4,158,5915,21,82
"34032",31.5,113.5,4900,5417,15,97,31,36,7,126,5907,17,84
"34033",32.5,113.5,4843,5542,10,93,45,32,3,110,5725,24,86
"34036",35.5,113.5,4971,5613,9,75,52,36,2,103,5697,15,87
"34037",36.5,113.5,4864,5667,12,67,36,31,3,106,5784,19,88
"34038",37.5,113.5,4882,5402,13,91,43,32,1,123,5830,16,84
"34039",38.5,113.5,4938,5534,17,73,45,25,4,98,5648,16,86
"34041",40.5,113.5,4947,5674,14,76,36,29,5,110,5646,22,88
"34042",41.5,113.5,4964,5461,6,80,41,38,0,105,5883,12,85
"34044",43.5,113.5,4956,5281,14,72,49,30,5,110,5892,19,83
"34045",44.5,113.5,4793,5387,9,65,50,28,3,117,5914,9,84
"34046",45.5,113.5,4814,5359,7,72,43,34,0,115,5850,22,84
"34047",46.5,113.5,4946,5628,16,69,28,44,6,130,5728,26,88
"34048",47.5,113.5,4876,5231,8,70,33,29,5,105,5761,15,82
"34050",49.5,113.5,4695,4967,14,69,40,38,3,159,5999,22,78
"34051",50.5,113.5,4860,5585,7,72,33,43,2,99,5671,21,87
"34052",51.5,113.5,4918,5701,15,74,35,26,3,101,5737,23,89
"34053",52.5,113.5,4899,5607,10,57,38,26,0,122,5627,22,87
"34054",53.5,113.5,4834,5517,18,82,37,26,4,118,5800,15,86
"34055",54.5,113.5,4798,5352,7,80,36,41,2,120,5865,12,84
"34057",56.5,113.5,5034,5670,10,76,30,40,3,78,5670,19,88
"34061",60.5,113.5,4734,5467,15,74,29,40,7,117,5892,17,85
"34065",64.5,113.5,5065,5529,12,89,68,37,5,99,5697,28,86
"34084",83.5,113.5,4852,4948,13,91,56,54,7,132,5831,26,78
"34085",84.5,113.5,5090,6009,11,87,28,35,3,66,5570,18,93
"34086",85.5,113.5,5017,5835,12,78,32,32,6,55,5606,20,90
"34087",86.5,113.5,5111,5808,11,59,38,28,2,66,5511,14,90
"34088",87.5,113.5,5121,5871,14,79,32,36,2,62,5562,18,91
"34089",88.5,113.5,4836,5746,18,71,39,32,8,79,5465,17,89
"34090",89.5,113.5,5065,5781,13,74,48,28,3,77,5743,19,90
"34091",90.5,113.5,4920,5653,11,73,42,38,1,90,5515,18,88
"34092",91.5,113.5,4939,5784,7,62,35,46,5,58,5552,22,90
"34093",92.5,113.5,4995,5824,12,75,35,35,1,63,5539,17,90
"34097",96.5,113.5,5040,5589,14,87,60,49,4,76,5617,13,87
"34099",98.5,113.5,5038,5936,15,81,43,37,1,53,5538,22,92
"34100",99.5,113.5,5044,5998,7,67,39,40,1,63,5428,18,93
"34101",100.5,113.5,4996,6004,8,57,35,26,3,58,5499,19,93
"34102",101.5,113.5,4808,5840,14,79,44,36,3,45,5351,20,91
"34103",102.5,113.5,5088,5998,10,63,35,31,1,55,5557,23,93
"34104",103.5,113.5,5013,5871,11,57,35,27,2,57,5335,22,91
"34105",104.5,113.5,5000,5840,14,66,44,37,3,44,5252,26,91
"34106",105.5,113.5,5013,6048,9,72,33,35,3,56,5333,14,94
"34107",106.5,113.5,4864,6048,14,60,32,28,2,55,5339,17,94
"34108",107.5,113.5,5099,6000,12,74,38,28,4,66,5476,20,93
"34109",108.5,113.5,5071,5969,14,77,37,37,1,54,5425,22,92
"34110",109.5,113.5,5183,6016,16,72,49,36,6,51,5350,18,93
"34111",110.5,113.5,5021,6068,6,55,40,34,5,45,5474,27,94
"34112",111.5,113.5,5017,5981,8,72,34,27,3,52,5361,17,93
"34113",112.5,113.5,5007,5953,16,55,37,31,3,42,5382,22,92
"34114",113.5,113.5,5167,6107,27,60,35,50,1,49,5318,13,94
"34115",114.5,113.5,4980,6014,5,63,38,37,4,39,5308,17,93
"34116",115.5,113.5,4949,6054,13,68,33,30,1,48,5303,22,94
"34117",116.5,113.5,4906,5996,19,70,35,31,3,55,5271,20,93
"34118",117.5,113.5,4988,5969,13,80,37,31,3,55,5615,16,92
"34119",118.5,113.5,4988,6061,8,60,31,33,1,51,5410,17,94
"34120",119.5,113.5,5068,6143,12,67,45,33,3,40,5232,9,95
"34121",120.5,113.5,5015,6052,8,72,31,38,1,52,5199,28,94
"34122",121.5,113.5,5027,5952,14,61,41,25,3,49,5408,11,92
"34123",122.5,113.5,4939,6138,17,73,29,32,1,37,5368,11,95
"34124",123.5,113.5,5068,6066,14,72,29,29,6,48,5396,16,94
"34125",124.5,113.5,5080,6126,11,78,37,20,1,45,5307,16,95
"34126",125.5,113.5,5028,6069,11,57,43,30,4,42,5362,20,94
"34127",126.5,113.5,5102,6110,11,66,32,41,6,46,5373,29,94
"34128",127.5,113.5,5041,6154,12,69,39,27,3,42,5389,19,95
"34129",128.5,113.5,5011,6005,10,63,35,24,1,49,5396,7,93
"34130",129.5,113.5,5130,6048,14,62,39,20,1,35,5414,17,94
"34131",130.5,113.5,5063,6103,10,78,37,30,5,52,5449,24,94
"34132",131.5,113.5,5059,6015,9,56,32,32,4,53,5466,21,93
"34134",133.5,113.5,4938,5787,10,65,34,44,2,93,5772,16,90
"34137",136.5,113.5,4927,5614,11,69,37,39,3,82,5460,18,87
"34138",137.5,113.5,5110,5762,12,57,27,29,4,68,5425,19,89
"34139",138.5,113.5,5021,5811,10,65,37,40,4,83,5460,15,90
"34140",139.5,113.5,4965,5899,16,71,27,32,4,81,5578,24,91
"34141",140.5,113.5,5119,6053,14,52,37,29,2,68,5543,11,94
"34142",141.5,113.5,5069,5836,12,70,40,33,3,62,5620,18,91
"34143",142.5,113.5,5024,5934,15,68,41,41,2,64,5494,16,92
"34144",143.5,113.5,5000,5883,20,64,34,31,1,56,5488,24,91
"34145",144.5,113.5,4987,5887,7,85,38,44,6,47,5399,22,91
"34146",145.5,113.5,5055,5853,10,100,28,52,6,77,5519,13,91
"34164",163.5,113.5,4747,5395,14,75,42,32,4,123,5933,25,84
"34189",188.5,113.5,4759,5498,12,88,40,23,1,99,5675,22,86
"34190",189.5,113.5,4749,5331,15,73,49,44,0,136,5763,15,83
"34191",190.5,113.5,4744,5199,14,74,54,44,4,119,5909,20,81
"34192",191.5,113.5,4595,5289,8,129,41,43,2,139,5751,19,83
"34218",217.5,113.5,4724,5376,19,104,43,49,4,125,5696,21,84
"34219",218.5,113.5,4794,5621,7,79,45,35,0,104,5633,20,87
"34220",219.5,113.5,4902,5799,12,87,37,39,3,90,5360,21,90
"34221",220.5,113.5,4870,5784,13,88,26,39,6,86,5539,13,90
"34222",221.5,113.5,4815,5707,14,77,31,40,3,104,5445,18,89
"34223",222.5,113.5,4690,5642,15,76,46,31,3,97,5657,18,88
"34224",223.5,113.5,4730,5527,11,106,24,33,1,81,5685,16,86
"34225",224.5,113.5,4827,5521,10,62,36,44,3,91,5542,13,86
"34226",225.5,113.5,4857,5592,9,72,29,44,1,83,5488,19,87
"34227",226.5,113.5,4853,5645,6,79,39,28,4,85,5465,18,88
"34228",227.5,113.5,4880,5757,18,80,45,34,4,77,5479,18,89
"34229",228.5,113.5,4950,5653,7,71,27,29,3,93,5491,16,88
"34230",229.5,113.5,4880,5638,12,89,35,35,4,84,5502,16,88
"34231",230.5,113.5,4991,5626,13,83,49,38,4,105,5459,18,87
"34232",231.5,113.5,4893,5606,16,81,40,30,4,90,5550,17,87
"34233",232.5,113.5,4792,5674,12,100,38,38,2,104,5599,20,88
"34234",233.5,113.5,4755,5291,10,100,57,33,2,105,5723,18,83
"34235",234.5,113.5,4817,5409,16,83,43,31,2,103,5639,19,84
"34236",235.5,113.5,4648,5487,18,100,34,43,1,136,5533,20,86
"34251",0.5,112.5,4971,5733,8,99,42,34,5,89,5705,20,89
"34253",2.5,112.5,5012,5706,6,77,38,25,5,76,5604,29,89
"34254",3.5,112.5,4899,5449,17,75,39,37,3,105,5723,14,85
"34255",4.5,112.5,4813,5589,19,86,42,34,2,96,5711,24,87
"34256",5.5,112.5,4982,5440,18,73,40,26,4,102,5788,24,85
"34258",7.5,112.5,4549,5472,15,105,51,34,3,117,5914,14,85
"34259",8.5,112.5,4873,5592,20,79,41,38,2,79,5720,18,87
"34260",9.5,112.5,4935,5615,16,80,39,37,1,94,5790,23,87
"34263",12.5,112.5,4899,5562,14,87,33,31,0,102,5651,21,87
"34264",13.5,112.5,4812,5614,10,83,27,30,6,101,5806,11,87
"34265",14.5,112.5,4817,5572,18,84,32,27,2,124,5701,16,87
"34266",15.5,112.5,5069,5893,11,80,34,36,3,65,5658,15,91
"34267",16.5,112.5,5008,5725,12,73,29,39,3,94,5742,13,89
"34268",17.5,112.5,5071,5681,17,58,39,44,2,87,5663,20,88
"34280",29.5,112.5,4732,5543,7,79,48,35,3,108,5838,17,86
"34281",30.5,112.5,4863,5492,13,77,38,34,5,116,5768,16,86
"34282",31.5,112.5,4911,5411,10,69,42,22,3,99,5765,19,84
"34283",32.5,112.5,4972,5381,6,91,56,27,3,133,5742,18,84
"34284",33.5,112.5,4786,5153,13,115,86,50,5,83,5826,23,81
"34285",34.5,112.5,4912,5447,11,102,49,48,2,105,5768,29,85
"34287",36.5,112.5,5000,5859,15,65,43,26,2,75,5596,21,91
"34290",39.5,112.5,4907,5561,13,100,35,38,3,110,5717,11,87
"34291",40.5,112.5,4706,5245,12,85,47,41,3,140,5917,24,82
"34294",43.5,112.5,4850,5582,8,68,36,29,6,105,5718,18,87
"34295",44.5,112.5,4978,5473,9,85,34,23,5,119,5642,18,85
"34296",45.5,112.5,4795,5477,6,88,39,40,4,113,5859,19,85
"34297",46.5,112.5,5100,5662,12,74,27,28,2,111,5721,23,88
"34298",47.5,112.5,4879,5446,11,67,33,28,3,135,5920,17,85
"34299",48.5,112.5,4866,5337,19,79,40,36,3,117,5877,20,83
"34300",49.5,112.5,4776,5150,16,81,57,43,4,126,5747,21,81
"34301",50.5,112.5,4925,5401,15,65,42,34,5,123,5681,13,84
"34302",51.5,112.5,4703,5453,8,75,37,42,4,122,5892,11,85
"34303",52.5,112.5,4636,5429,12,83,39,44,2,116,5777,21,85
"34304",53.5,112.5,4520,5137,12,122,42,44,2,142,5940,36,80
"34307",56.5,112.5,4945,5459,16,95,49,35,4,89,5722,21,85
"34311",60.5,112.5,4762,5113,10,104,61,54,2,113,5900,28,80
"34313",62.5,112.5,4946,5740,19,78,32,31,4,100,5790,18,89
"34314",63.5,112.5,5073,5843,11,92,35,33,5,75,5721,16,91
"34315",64.5,112.5,4962,5747,13,61,31,33,2,102,5917,15,89
"34334",83.5,112.5,5054,6109,14,71,30,32,5,54,5595,17,94
"34335",84.5,112.5,4977,6096,11,70,41,37,4,66,5471,13,94
"34336",85.5,112.5,5091,5929,13,73,33,33,4,73,5489,25,92
"34337",86.5,112.5,5104,5941,8,69,34,35,3,50,5538,23,92
"34338",87.5,112.5,5035,5970,18,76,42,31,4,58,5459,20,92
"34339",88.5,112.5,4915,5734,8,73,41,41,3,68,5412,20,89
"34340",89.5,112.5,5017,5782,14,88,31,25,2,73,5684,19,90
"34341",90.5,112.5,5003,5753,16,66,32,33,3,75,5606,8,89
"34342",91.5,112.5,4975,5793,12,71,39,28,3,84,5444,20,90
"34343",92.5,112.5,5045,5948,16,77,34,34,1,46,5412,16,92
"34350",99.5,112.5,5084,5987,18,72,37,35,1,50,5470,14,93
"34351",100.5,112.5,4925,6017,9,62,44,19,3,50,5422,22,93
"34352",101.5,112.5,4946,6030,12,72,32,36,5,68,5481,19,93
"34353",102.5,112.5,5025,5793,9,59,45,34,3,60,5361,13,90
"34354",103.5,112.5,4876,5855,12,83,39,45,3,50,5340,24,91
"34355",104.5,112.5,4898,5929,13,75,43,44,4,48,5365,17,92
"34356",105.5,112.5,5012,5996,18,72,31,23,8,36,5469,19,93
"34357",106.5,112.5,5038,5941,12,72,36,30,4,51,5367,20,92
"34358",107.5,112.5,5020,6139,10,65,34,23,4,55,5482,28,95
"34359",108.5,112.5,5118,6165,19,75,33,30,1,52,5272,22,95
"34360",109.5,112.5,5019,6067,10,75,35,32,3,64,5452,13,94
"34361",110.5,112.5,5102,5986,10,73,38,26,5,51,5432,22,93
"34362",111.5,112.5,5102,5913,11,74,46,39,4,57,5381,19,92
"34363",112.5,112.5,5170,6046,7,63,37,27,2,40,5291,19,94
"34364",113.5,112.5,4969,5989,13,56,24,29,0,40,5327,17,93
"34365",114.5,112.5,4921,5984,18,71,31,35,2,48,5471,19,93
"34366",115.5,112.5,5041,5968,14,95,45,47,2,52,5356,23,92
"34367",116.5,112.5,5151,6141,9,57,39,32,0,49,5490,23,95
"34370",119.5,112.5,5011,6057,14,65,27,27,6,48,5456,13,94
"34371",120.5,112.5,4932,5947,8,64,50,27,0,49,5313,13,92
"34372",121.5,112.5,5040,6021,11,58,37,30,2,49,5312,19,93
"34373",122.5,112.5,5011,6086,14,57,43,35,3,57,5391,22,94
"34374",123.5,112.5,5033,5974,8,64,37,29,1,44,5315,13,92
"34375",124.5,112.5,5104,6074,18,61,28,40,2,59,5407,28,94
"34376",125.5,112.5,5009,6152,12,55,39,28,2,43,5408,17,95
"34377",126.5,112.5,5033,6088,12,73,40,38,2,63,5410,19,94
"34378",127.5,112.5,5129,6037,8,67,35,32,5,58,5385,24,93
"34379",128.5,112.5,5069,5851,12,73,33,31,4,38,5400,26,91
"34380",129.5,112.5,4975,6019,12,58,35,32,3,54,5466,14,93
"34381",130.5,112.5,5140,6140,11,64,37,30,7,46,5318,14,95
"34382",131.5,112.5,5155,6005,12,58,41,31,0,32,5449,21,93
"34383",132.5,112.5,5014,5933,15,78,35,30,2,60,5432,17,92
"34384",133.5,112.5,4966,5929,7,73,41,36,2,60,5599,19,92
"34389",138.5,112.5,4984,6018,9,56,32,35,2,54,5414,14,93
"34390",139.5,112.5,4955,5913,13,77,52,25,6,88,5559,14,92
"34391",140.5,112.5,4976,5809,11,78,39,35,2,77,5541,15,90
"34392",141.5,112.5,5036,5873,12,69,40,36,0,78,5520,19,91
"34393",142.5,112.5,4958,5915,11,63,35,30,2,62,5558,19,92
"34394",143.5,112.5,5041,5911,11,65,37,34,2,67,5529,7,92
"34395",144.5,112.5,4939,5899,12,65,45,29,2,55,5341,18,91
"34396",145.5,112.5,4857,5895,12,87,35,32,8,67,5348,13,91
"34397",146.5,112.5,5088,5856,10,87,35,49,3,56,5388,21,91
"34398",147.5,112.5,5085,5849,20,84,42,37,6,59,5522,23,91
"34414",163.5,112.5,4705,5449,7,94,35,35,3,138,5888,22,85
"34465",214.5,112.5,4861,5494,19,84,29,47,2,126,5801,16,86
"34466",215.5,112.5,4705,5577,10,97,41,45,3,110,5743,16,87
"34467",216.5,112.5,4699,5004,16,67,62,32,2,138,5901,25,79
"34468",217.5,112.5,4821,5540,14,76,40,41,4,113,5563,15,86
"34469",218.5,112.5,4827,5696,11,78,37,29,3,101,5429,19,88
"34470",219.5,112.5,4818,5522,9,67,39,23,5,84,5486,18,86
"34472",221.5,112.5,4740,5537,13,89,39,34,5,86,5572,14,86
"34473",222.5,112.5,4781,5641,10,86,36,39,3,102,5575,9,88
"34474",223.5,112.5,4838,5282,11,86,33,48,2,128,5742,14,83
"34475",224.5,112.5,4963,5452,15,76,34,34,2,96,5579,15,85
"34476",225.5,112.5,4921,5878,12,71,40,37,2,80,5449,18,91
"34477",226.5,112.5,4882,5480,11,79,38,43,2,88,5620,19,85
"34478",227.5,112.5,4882,5551,7,94,32,32,4,112,5678,28,86
"34479",228.5,112.5,4731,5518,12,69,47,23,0,104,5570,19,86
"34480",229.5,112.5,4892,5760,13,74,41,30,4,107,5440,15,89
"34481",230.5,112.5,4902,5679,16,83,48,42,1,93,5497,17,88
"34482",231.5,112.5,4846,5646,7,83,39,43,4,76,5574,19,88
"34483",232.5,112.5,4835,5564,10,79,46,39,3,70,5461,19,87
"34484",233.5,112.5,4764,5459,13,90,43,29,6,114,5674,24,85
"34485",234.5,112.5,4828,5408,4,104,36,53,0,122,5683,19,84
"34501",0.5,111.5,5093,5718,12,74,41,43,7,97,5729,14,89
"34502",1.5,111.5,4832,5368,21,67,66,59,1,158,5935,30,84
"34505",4.5,111.5,5074,5587,12,61,49,39,1,103,5823,20,87
"34506",5.5,111.5,4848,5672,10,122,34,53,2,82,5644,27,88
"34507",6.5,111.5,4927,5333,13,88,55,40,5,108,5818,20,83
"34508",7.5,111.5,4924,5738,10,84,41,34,3,98,5629,23,89
"34509",8.5,111.5,4914,5660,12,97,30,44,1,116,5719,15,88
"34512",11.5,111.5,4918,5681,18,75,37,21,1,93,5731,21,88
"34513",12.5,111.5,4819,5436,15,66,46,32,1,109,5706,22,85
"34514",13.5,111.5,5052,5656,7,87,36,36,2,91,5815,16,88
"34517",16.5,111.5,4895,5719,10,97,22,35,8,109,5752,21,89
"34518",17.5,111.5,4818,5690,14,114,46,41,2,95,5667,26,88
"34538",37.5,111.5,5011,5350,12,76,52,33,4,120,5587,22,84
"34541",40.5,111.5,4815,5284,15,75,53,29,2,145,5639,27,83
"34542",41.5,111.5,5019,5624,10,74,36,38,2,93,5669,19,87
"34543",42.5,111.5,4911,5567,18,71,33,36,4,81,5534,17,87
"34544",43.5,111.5,4962,5534,15,74,27,32,2,119,5744,17,86
"34545",44.5,111.5,4740,5530,10,74,47,45,1,125,5910,26,86
"34546",45.5,111.5,4793,5347,9,70,42,25,5,139,5873,13,83
"34547",46.5,111.5,4825,5548,13,80,41,33,4,115,5840,20,86
"34551",50.5,111.5,4857,5382,14,71,41,35,1,122,5848,18,84
"34552",51.5,111.5,4720,5310,10,67,35,38,4,150,5764,11,83
"34553",52.5,111.5,4726,5374,16,77,32,39,4,119,5893,18,84
"34554",53.5,111.5,4810,5358,13,67,36,42,2,110,5854,17,84
"34555",54.5,111.5,4860,5280,9,71,37,29,2,140,5874,15,83
"34556",55.5,111.5,4880,5451,17,87,38,47,2,119,5793,13,85
"34557",56.5,111.5,4935,5432,12,57,39,30,3,102,5832,24,85
"34558",57.5,111.5,4780,5429,11,88,54,36,4,123,5724,28,85
"34559",58.5,111.5,5083,5693,8,81,33,36,0,81,5768,18,88
"34560",59.5,111.5,4853,5588,7,79,39,35,1,94,5834,18,87
"34561",60.5,111.5,4987,5839,16,78,36,30,1,83,5669,17,91
"34562",61.5,111.5,5039,5757,9,73,29,35,4,78,5769,11,89
"34563",62.5,111.5,5042,5757,13,77,49,37,3,85,5500,21,89
"34564",63.5,111.5,4927,5912,8,81,34,36,1,87,5700,20,92
"34565",64.5,111.5,5094,5822,13,94,41,35,6,68,5577,23,90
"34583",82.5,111.5,4731,5661,12,84,28,40,5,101,5770,20,88
"34584",83.5,111.5,5080,5954,10,66,36,29,3,70,5455,18,92
"34585",84.5,111.5,5067,5934,12,65,35,34,5,71,5522,19,92
"34586",85.5,111.5,4992,5889,16,70,33,31,2,74,5554,16,91
"34587",86.5,111.5,5058,5940,8,63,45,15,2,46,5514,14,92
"34588",87.5,111.5,4932,6006,7,62,38,25,1,53,5537,16,93
"34589",88.5,111.5,4885,5756,9,75,43,36,1,81,5424,22,89
"34591",90.5,111.5,4915,5964,11,67,34,31,2,79,5414,13,92
"34592",91.5,111.5,4937,5902,16,80,36,31,0,57,5464,24,91
"34593",92.5,111.5,5067,6127,7,73,36,20,4,58,5494,15,95
"34594",93.5,111.5,5016,5965,10,55,31,27,3,58,5479,17,92
"34595",94.5,111.5,4994,5927,10,68,31,42,4,53,5401,14,92
"34596",95.5,111.5,5045,5892,6,57,40,42,4,56,5440,15,91
"34597",96.5,111.5,5083,6081,8,69,33,31,3,64,5507,19,94
"34598",97.5,111.5,5012,5992,8,83,42,30,4,40,5419,12,93
"34599",98.5,111.5,5097,5976,21,57,27,29,4,58,5558,19,93
"34600",99.5,111.5,4930,5936,8,71,29,40,1,59,5407,25,92
"34601",100.5,111.5,4938,5817,13,71,51,33,3,73,5505,14,90
"34602",101.5,111.5,5027,5873,8,64,39,24,4,75,5436,19,91
"34603",102.5,111.5,4996,5926,9,63,44,41,1,51,5545,22,92
"34604",103.5,111.5,4955,5793,13,75,42,45,7,67,5355,21,90
"34605",104.5,111.5,4979,5816,20,78,47,30,4,64,5518,19,90
"34607",106.5,111.5,5049,5977,12,52,37,35,1,65,5296,16,93
"34608",107.5,111.5,5089,5933,13,65,35,28,4,62,5508,24,92
"34609",108.5,111.5,5007,6097,10,61,44,29,4,62,5345,14,94
"34610",109.5,111.5,5105,6099,8,69,34,35,2,58,5507,18,94
